default_flag,sy_snum,sy_pnum,pl_orbper,pl_rade,pl_radj,pl_masse,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv
0,1,4,4.02875481,1.260,,,6522.00,1.22,1.14,-0.220,[Fe/H],,4.33,,0.7542,,,
0,1,4,4.02877097,,,,6223.39,1.09,1.20,-0.080,[M/H],0.203,4.44,,1.3162,,,
0,1,4,4.02875481,1.260,,,6522.00,1.22,1.14,-0.220,[Fe/H],,4.33,,0.7542,,,
0,1,4,4.02875481,1.370,0.122,,6199.00,1.24,1.15,-0.030,[Fe/H],,4.31,3.310,,,,
1,1,4,4.02875100,1.220,0.109,,6090.00,1.26,,,,,4.28,,,,,
0,1,4,4.02874831,,,,6223.39,1.09,1.20,-0.080,[M/H],0.203,4.44,,1.3162,,,
0,1,4,6.12481814,1.600,,,6522.00,1.22,1.14,-0.220,[Fe/H],,4.33,,0.3658,,,
1,1,4,6.12482100,1.560,0.139,,6090.00,1.26,,,,,4.28,,,,,
0,1,4,6.12479773,1.510,,,6052.00,1.20,1.01,-0.120,[Fe/H],,4.29,,0.3171,,,
0,1,4,6.12481814,1.630,0.145,,6199.00,1.24,1.15,-0.030,[Fe/H],,4.31,3.310,,,,
0,1,4,6.12483300,1.430,,,6534.00,1.23,1.21,,,,4.34,1.400,,,,
0,1,4,6.12481814,1.600,,,6522.00,1.22,1.14,-0.220,[Fe/H],,4.33,,0.3658,,,
0,1,4,6.12481814,1.600,,,6522.00,1.22,1.14,-0.220,[Fe/H],,4.33,,0.3658,,,
0,1,4,,1.384,0.123,,6119.00,1.10,,,,,,,,,,
0,1,4,6.12479773,,,,6223.39,1.09,1.20,-0.080,[M/H],0.203,4.44,,1.3162,,,
0,1,4,6.12480953,,,,6223.39,1.09,1.20,-0.080,[M/H],0.203,4.44,,1.3162,,,
0,1,4,6.12473248,,,,6223.39,1.09,1.20,-0.080,[M/H],0.203,4.44,,1.3162,,,
0,1,4,8.92116020,1.220,0.109,,6199.00,1.24,1.15,-0.030,[Fe/H],,4.31,3.310,,,,
0,1,4,8.92109417,,,,6223.39,1.09,1.20,-0.080,[M/H],0.203,4.44,,1.3162,,,
0,1,4,8.92114318,1.270,,,6052.00,1.20,1.01,-0.120,[Fe/H],,4.29,,1.2477,,,
0,1,4,8.92116020,1.260,,,6522.00,1.22,1.14,-0.220,[Fe/H],,4.33,,1.2716,,,
0,1,4,8.92116020,1.260,,,6522.00,1.22,1.14,-0.220,[Fe/H],,4.33,,1.2716,,,
0,1,4,8.92104900,1.300,,,6534.00,1.23,1.21,,,,4.34,1.400,,,,
0,1,4,8.92116020,1.260,,,6522.00,1.22,1.14,-0.220,[Fe/H],,4.33,,1.2716,,,
0,1,4,,1.164,0.104,,6119.00,1.10,,,,,,,,,,
0,1,4,8.92111139,,,,6223.39,1.09,1.20,-0.080,[M/H],0.203,4.44,,1.3162,,,
0,1,4,8.92114318,,,,6223.39,1.09,1.20,-0.080,[M/H],0.203,4.44,,1.3162,,,
1,1,4,8.92109900,1.380,0.123,,6090.00,1.26,,,,,4.28,,,,,
0,1,4,11.24283541,1.590,,,6522.00,1.22,1.14,-0.220,[Fe/H],,4.33,,0.3279,,,
0,1,4,,1.326,0.118,,6119.00,1.10,,,,,,,,,,
1,1,4,11.24286100,1.460,0.130,,6090.00,1.26,,,,,4.28,,,,,
0,1,4,11.24268106,,,,6223.39,1.09,1.20,-0.080,[M/H],0.203,4.44,,1.3162,,,
0,1,4,11.24284000,1.410,,,6534.00,1.23,1.21,,,,4.34,1.400,,,,
0,1,4,11.24283541,1.630,0.145,,6199.00,1.24,1.15,-0.030,[Fe/H],,4.31,3.310,,,,
0,1,4,11.24283541,1.590,,,6522.00,1.22,1.14,-0.220,[Fe/H],,4.33,,0.3279,,,
0,1,4,11.24272930,,,,6223.39,1.09,1.20,-0.080,[M/H],0.203,4.44,,1.3162,,,
0,1,4,11.24283541,1.590,,,6522.00,1.22,1.14,-0.220,[Fe/H],,4.33,,0.3279,,,
0,1,4,11.24284815,1.440,,,6052.00,1.20,1.01,-0.120,[Fe/H],,4.29,,0.8117,,,
0,1,4,11.24284815,,,,6223.39,1.09,1.20,-0.080,[M/H],0.203,4.44,,1.3162,,,
0,1,3,7.03146295,1.380,,,6170.00,1.50,1.28,0.240,[Fe/H],,4.19,,0.2946,,,
0,1,3,7.03144308,1.090,,,6086.00,1.11,1.10,0.060,[Fe/H],,4.39,,0.1616,,,
0,1,3,7.03146854,,,,6111.03,1.87,1.15,0.079,[M/H],0.644,3.95,,0.2469,,,
0,1,3,7.03146295,,,,6111.03,1.87,1.15,0.079,[M/H],0.644,3.95,,0.2469,,,
0,1,3,7.03141700,1.000,,,6303.00,1.06,1.14,,,,4.44,0.260,,,,
1,1,3,7.03146200,1.250,0.112,,6090.00,1.33,,,,,4.27,,,,,
0,1,3,,1.696,0.151,,6094.00,1.84,,,,,,,,,,
0,1,3,7.03144308,1.090,,,6086.00,1.11,1.10,0.060,[Fe/H],,4.39,,0.1616,,,
0,1,3,7.03137764,,,,6111.03,1.87,1.15,0.079,[M/H],0.644,3.95,,0.2469,,,
0,1,3,7.03144308,1.420,0.127,,6209.00,1.45,1.25,0.160,[Fe/H],,4.21,3.090,,,,
0,1,3,7.03144308,1.090,,,6086.00,1.11,1.10,0.060,[Fe/H],,4.39,,0.1616,,,
0,1,3,54.28040436,,,,6111.03,1.87,1.15,0.079,[M/H],0.644,3.95,,0.2469,,,
0,1,3,54.28091000,1.350,,,6303.00,1.06,1.14,,,,4.44,0.260,,,,
0,1,3,54.28119490,,,,6111.03,1.87,1.15,0.079,[M/H],0.644,3.95,,0.2469,,,
0,1,3,54.28120310,1.430,,,6086.00,1.11,1.10,0.060,[Fe/H],,4.39,,1.8242,,,
0,1,3,54.28120310,1.890,0.169,,6209.00,1.45,1.25,0.160,[Fe/H],,4.21,3.090,,,,
0,1,3,54.28120310,1.430,,,6086.00,1.11,1.10,0.060,[Fe/H],,4.39,,1.8242,,,
0,1,3,,2.542,0.227,,6094.00,1.84,,,,,,,,,,
0,1,3,54.28140531,,,,6111.03,1.87,1.15,0.079,[M/H],0.644,3.95,,0.2469,,,
1,1,3,54.28074900,1.750,0.156,,6090.00,1.33,,,,,4.27,,,,,
0,1,3,54.28120310,1.430,,,6086.00,1.11,1.10,0.060,[Fe/H],,4.39,,1.8242,,,
0,1,3,54.28119490,2.070,,,6170.00,1.50,1.28,0.240,[Fe/H],,4.19,,0.4558,,,
0,1,3,13.61213608,,,,6111.03,1.87,1.15,0.079,[M/H],0.644,3.95,,0.2469,,,
1,1,3,13.61159129,1.420,0.127,,6209.00,1.45,1.25,0.160,[Fe/H],,4.21,3.090,,,,
0,1,3,13.61167162,,,,6111.03,1.87,1.15,0.079,[M/H],0.644,3.95,,0.2469,,,
0,1,3,13.61165024,,,,6111.03,1.87,1.15,0.079,[M/H],0.644,3.95,,0.2469,,,
0,1,3,13.61159129,1.090,,,6086.00,1.11,1.10,0.060,[Fe/H],,4.39,,0.2775,,,
0,1,3,13.61159129,1.090,,,6086.00,1.11,1.10,0.060,[Fe/H],,4.39,,0.2775,,,
0,1,3,13.61159129,1.090,,,6086.00,1.11,1.10,0.060,[Fe/H],,4.39,,0.2775,,,
0,1,3,13.61165024,1.460,,,6170.00,1.50,1.28,0.240,[Fe/H],,4.19,,0.2626,,,
0,1,3,,1.795,0.160,,6094.00,1.84,,,,,,,,,,
1,1,2,11.82985100,1.270,0.113,,5654.00,0.88,,,,,4.54,,,,,
0,1,2,,1.081,0.096,,5326.00,0.79,,,,,,,,,,
0,1,2,11.82888430,1.180,,,5653.00,0.86,0.95,-0.040,[Fe/H],,4.55,,2.5064,,,
0,1,2,11.82966276,,,,5342.00,0.79,0.92,,,-0.337,4.60,,2.6108,,,
0,1,2,11.82913000,1.300,,,5612.00,0.82,0.93,,,,4.58,0.400,,,,
0,1,2,11.82888430,,,,5342.00,0.79,0.92,,,-0.337,4.60,,2.6108,,,
0,1,2,11.82888430,1.180,,,5653.00,0.86,0.95,-0.040,[Fe/H],,4.55,,2.5064,,,
0,1,2,,1.492,0.133,,5326.00,0.79,,,,,,,,,,
0,1,2,14.75120340,1.630,,,5653.00,0.86,0.95,-0.040,[Fe/H],,4.55,,8.8515,,,
0,1,2,14.75122000,1.280,,,5612.00,0.82,0.93,,,,4.58,0.400,,,,
0,1,2,14.75120340,1.630,,,5653.00,0.86,0.95,-0.040,[Fe/H],,4.55,,8.8515,,,
1,1,2,14.75116600,1.720,0.153,,5654.00,0.88,,,,,4.54,,,,,
0,1,2,14.75120340,,,,5342.00,0.79,0.92,,,-0.337,4.60,,2.6108,,,
0,1,2,10.61369479,2.340,,,5817.00,0.87,0.96,-0.140,[Fe/H],,4.54,,1.1126,,,
0,1,2,10.61374356,,,,5431.00,0.77,0.95,,,-0.331,4.64,,2.9198,,,
0,1,2,10.61369479,2.340,,,5817.00,0.87,0.96,-0.140,[Fe/H],,4.54,,1.1126,,,
0,1,2,,1.841,0.164,,5461.00,0.78,,,,,,,,,,
0,1,2,10.61369479,2.400,0.214,,5525.00,0.88,0.91,-0.030,[Fe/H],,4.51,4.680,,,,
0,1,2,10.61368712,,,,5431.00,0.77,0.95,,,-0.331,4.64,,2.9198,,,
0,1,2,10.61366000,2.100,,,5578.00,0.83,1.02,,,,4.61,,,,,
0,1,2,10.61368712,2.060,,,5815.00,0.88,0.97,-0.120,[Fe/H],,4.54,,2.2295,,,
1,1,2,10.61383900,2.080,0.186,,5818.00,0.89,,,,,4.54,,,,,
0,1,2,10.61369479,2.340,,,5817.00,0.87,0.96,-0.140,[Fe/H],,4.54,,1.1126,,,
1,1,2,29.72668200,4.660,0.416,,5818.00,0.89,,,,,4.54,,,,,
0,1,2,29.72728015,,,,5431.00,0.77,0.95,,,-0.331,4.64,,2.9198,,,
0,1,2,29.72722000,,,,5431.00,0.77,0.95,,,-0.331,4.64,,2.9198,,,
0,1,2,29.72721420,3.810,,,5817.00,0.87,0.96,-0.140,[Fe/H],,4.54,,0.3361,,,
0,1,2,29.72721420,3.840,0.343,,5525.00,0.88,0.91,-0.030,[Fe/H],,4.51,4.680,,,,
0,1,2,,2.691,0.240,,5461.00,0.78,,,,,,,,,,
0,1,2,29.72721420,3.810,,,5817.00,0.87,0.96,-0.140,[Fe/H],,4.54,,0.3361,,,
0,1,2,29.72722000,3.020,,,5815.00,0.88,0.97,-0.120,[Fe/H],,4.54,,2.2310,,,
0,1,2,29.72721420,3.810,,,5817.00,0.87,0.96,-0.140,[Fe/H],,4.54,,0.3361,,,
0,1,2,29.72682000,2.700,,,5578.00,0.83,1.02,,,,4.61,,,,,
1,1,2,2.42629000,1.430,0.128,6.35000,5538.00,1.07,1.07,0.180,[Fe/H],,4.41,5.840,1.1200,0.4000,,
0,1,2,2.42630084,1.320,,,5697.00,0.97,1.06,0.280,[Fe/H],,4.49,,1.1196,,,
0,1,2,2.42630770,1.500,,,5538.00,1.11,0.99,,,,4.34,9.100,,,,
0,1,2,,1.560,0.139,,5656.00,1.08,,,,,,,,,,
0,1,2,2.42630084,1.320,,,5697.00,0.97,1.06,0.280,[Fe/H],,4.49,,1.1196,,,
0,1,2,2.42630084,1.270,0.113,,5720.00,0.97,1.03,0.170,[Fe/H],,4.48,2.140,,,,
0,1,2,2.42630678,,,,5597.00,1.12,0.99,0.200,[M/H],0.048,4.33,,0.9824,,,
0,1,2,2.42629998,,,,5597.00,1.12,0.99,0.200,[M/H],0.048,4.33,,0.9824,,,
0,1,2,2.42630413,,,,5597.00,1.12,0.99,0.200,[M/H],0.048,4.33,,0.9824,,,
0,1,2,2.42630084,1.320,,,5697.00,0.97,1.06,0.280,[Fe/H],,4.49,,1.1196,,,
0,1,2,2.42630413,1.410,,,5678.00,0.97,1.04,0.260,[Fe/H],,4.48,,0.4533,,,
0,1,2,4.62333557,0.760,,,5697.00,0.97,1.06,0.280,[Fe/H],,4.49,,1.3426,,,
0,1,2,4.62339000,0.840,,,5538.00,1.11,0.99,,,,4.34,9.100,,,,
0,1,2,4.62338010,,,,5597.00,1.12,0.99,0.200,[M/H],0.048,4.33,,0.9824,,,
0,1,2,4.62333557,0.760,,,5697.00,0.97,1.06,0.280,[Fe/H],,4.49,,1.3426,,,
0,1,2,4.62333557,0.760,,,5697.00,0.97,1.06,0.280,[Fe/H],,4.49,,1.3426,,,
0,1,2,4.62334491,0.770,,,5678.00,0.97,1.04,0.260,[Fe/H],,4.48,,1.1443,,,
1,1,2,4.62332000,0.850,0.076,2.71000,5538.00,1.07,1.07,0.180,[Fe/H],,4.41,5.840,1.1200,0.4000,,
0,1,2,4.62334491,,,,5597.00,1.12,0.99,0.200,[M/H],0.048,4.33,,0.9824,,,
0,1,2,4.62333557,0.740,0.066,,5720.00,0.97,1.03,0.170,[Fe/H],,4.48,2.140,,,,
0,1,2,,0.851,0.076,,5656.00,1.08,,,,,,,,,,
0,1,2,,1.165,0.104,,5556.00,1.03,,,,,,,,,,
0,1,2,0.66931239,,,,5487.00,1.06,0.96,0.340,[M/H],-0.039,4.37,,1.1442,,,
0,1,2,0.66930998,,,,5487.00,1.06,0.96,0.340,[M/H],-0.039,4.37,,1.1442,,,
0,1,2,0.66930969,1.070,0.095,,5487.00,1.06,0.96,0.340,[M/H],-0.039,4.37,,1.1442,,,
1,1,2,0.66931000,1.070,0.095,3.20000,5476.00,1.01,1.00,0.330,[Fe/H],,4.43,7.470,1.3800,2.0000,,
0,1,2,0.66930969,1.210,,,5626.00,1.07,1.05,0.440,[Fe/H],,4.40,,1.4385,,,
0,1,2,0.66931009,1.130,,,5475.00,1.00,0.98,0.340,[Fe/H],,4.43,,1.3751,,,
0,1,2,0.66933560,1.230,,,5476.00,1.00,1.01,,,,4.45,4.600,,,,
0,1,2,0.66930969,1.210,,,5626.00,1.07,1.05,0.440,[Fe/H],,4.40,,1.4385,,,
0,1,2,0.66931009,,,,5487.00,1.06,0.96,0.340,[M/H],-0.039,4.37,,1.1442,,,
0,1,2,0.66930969,1.210,,,5626.00,1.07,1.05,0.440,[Fe/H],,4.40,,1.4385,,,
1,1,2,3000.00000000,,,4000.00000,5476.00,1.01,1.00,0.330,[Fe/H],,4.43,7.470,1.3800,2.0000,,
0,1,1,2.46502616,0.700,,,6104.00,1.23,1.08,-0.200,[Fe/H],,4.29,,8.0128,,,
0,1,1,,0.722,0.064,,6089.00,1.25,,,,,,,,,,
0,1,1,2.46503100,0.780,,,6027.00,1.31,1.05,,,,4.22,6.000,,,,
0,1,1,2.46502433,,,,6078.00,1.25,1.14,-0.120,[M/H],0.283,4.30,,0.8245,,,
0,1,1,2.46502433,0.690,,,6139.00,1.19,1.02,-0.180,[Fe/H],,4.29,,6.2262,,,
1,1,1,2.46502000,0.820,0.073,5.00000,6104.00,1.23,1.08,-0.200,[Fe/H],,4.29,6.680,0.8200,3.1000,,
0,1,1,2.46504552,,,,6078.00,1.25,1.14,-0.120,[M/H],0.283,4.30,,0.8245,,,
0,1,1,2.46502616,0.700,,,6104.00,1.23,1.08,-0.200,[Fe/H],,4.29,,8.0128,,,
0,1,1,2.46502616,0.670,0.060,,6192.00,1.23,1.09,-0.130,[Fe/H],,4.29,4.270,,,,
0,1,1,2.46502616,0.700,,,6104.00,1.23,1.08,-0.200,[Fe/H],,4.29,,8.0128,,,
0,1,1,68.95860800,0.980,,,5460.00,0.89,0.92,0.080,[Fe/H],,4.50,,19.7942,,,
0,1,1,68.95860800,0.980,0.087,,5499.00,0.90,0.94,0.070,[Fe/H],,4.50,5.010,,,,
0,1,1,68.95860800,0.980,,,5460.00,0.89,0.92,0.080,[Fe/H],,4.50,,19.7942,,,
0,1,1,68.95844700,,,,5386.00,0.91,0.93,0.040,[M/H],-0.202,4.49,,1.7390,,,
1,1,1,68.95840000,1.190,0.106,22.00000,5460.00,0.89,0.92,0.080,[Fe/H],,4.50,6.800,1.8100,2.0000,,
0,1,1,,1.126,0.100,,5416.00,0.90,,,,,,,,,,
0,1,1,68.95803000,1.120,,,5365.00,0.95,0.88,,,,4.43,11.400,,,,
0,1,1,68.95832161,,,,5386.00,0.91,0.93,0.040,[M/H],-0.202,4.49,,1.7390,,,
0,1,1,68.95860800,0.980,,,5460.00,0.89,0.92,0.080,[Fe/H],,4.50,,19.7942,,,
0,1,1,68.95844700,1.110,,,5455.00,0.89,0.90,0.060,[Fe/H],,4.50,,3.9100,,,
1,1,1,1.85555820,14.460,1.290,177.98000,5750.00,1.29,1.15,0.380,[Fe/H],,4.28,4.400,0.7540,6.0000,,-27.07
0,1,1,1.85555754,10.500,0.937,,5730.00,0.97,0.98,0.010,[Fe/H],,4.46,4.370,,,,
0,1,1,1.85555820,14.460,1.290,179.89178,5750.00,1.29,1.15,0.380,,,,4.400,,4.5000,,
0,1,1,1.85555880,9.550,0.852,156.69019,5660.00,0.94,0.94,-0.090,[Fe/H],,4.47,6.200,1.5990,,,
0,1,1,1.85555800,9.980,0.890,174.80000,5620.00,1.02,1.12,0.290,[Fe/H],,4.47,0.650,1.4600,6.0000,,-27.07
0,1,1,1.85555754,10.240,,,5657.00,0.95,0.90,-0.080,[Fe/H],,4.44,,1.0833,,,
0,1,1,1.85555773,9.400,,,5731.00,0.89,0.94,,,,4.51,3.500,,,,
0,1,1,1.85555754,10.240,,,5657.00,0.95,0.90,-0.080,[Fe/H],,4.44,,1.0833,,,
0,1,1,1.85555770,11.657,1.040,177.98480,5620.00,1.02,1.12,0.290,[Fe/H],,4.47,,,,,
0,1,1,1.85555757,,,,5651.75,1.41,1.00,0.315,[M/H],0.262,4.14,,0.5034,,,
0,1,1,1.85555744,,,,5651.75,1.41,1.00,0.315,[M/H],0.262,4.14,,0.5034,,,
0,1,1,,14.264,1.273,,5660.00,1.34,,,,,,,,,,
0,1,1,1.85555756,,,,5651.75,1.41,1.00,0.315,[M/H],0.262,4.14,,0.5034,,,
0,1,1,1.85555756,10.050,,,5657.00,0.95,0.90,-0.080,[Fe/H],,4.44,,1.0442,,,
0,1,1,1.85555754,10.240,,,5657.00,0.95,0.90,-0.080,[Fe/H],,4.44,,1.0833,,,
0,2,1,17.83368211,2.470,,,6325.00,1.36,1.24,0.010,[Fe/H],,4.26,,1.6895,,,
0,2,1,17.83365704,,,,6304.00,1.43,1.24,0.020,[M/H],0.462,4.22,,0.6000,,,
0,2,1,17.83368211,2.470,,,6325.00,1.36,1.24,0.010,[Fe/H],,4.26,,1.6895,,,
0,2,1,17.83363130,2.647,0.236,,6304.00,1.43,1.24,0.020,[M/H],0.462,4.22,,0.6000,,,
0,2,1,17.83367834,,,,6304.00,1.43,1.24,0.020,[M/H],0.462,4.22,,0.6000,,,
0,2,1,17.83367834,2.430,,,6407.00,1.34,1.21,0.000,[Fe/H],,4.27,,1.7220,,,
0,2,1,17.83368211,2.470,,,6325.00,1.36,1.24,0.010,[Fe/H],,4.26,,1.6895,,,
0,2,1,17.83368211,2.500,0.223,,6341.00,1.35,1.22,0.010,[Fe/H],,4.26,2.820,,,,
1,2,1,17.83364800,2.838,0.253,,6273.00,1.35,1.21,0.010,[Fe/H],0.435,4.26,2.760,0.6930,12.9000,,-40.99
0,2,1,,2.742,0.245,,6306.00,1.51,,,,,,,,,,
0,2,1,17.83438100,2.710,,,6170.00,1.36,1.17,,,,4.24,3.400,,,,
0,2,4,3.00515570,1.880,0.168,,4906.00,0.75,0.81,0.050,[Fe/H],,4.60,2.690,,,,
1,2,4,3.00515600,2.401,0.214,25.60000,,0.82,0.87,,,,,0.212,,,10.40,
0,2,4,3.00515570,1.940,,,4987.00,0.77,0.83,0.120,[Fe/H],,4.59,,3.5530,,,
0,2,4,3.00515690,2.270,,,4977.00,0.76,0.82,,,,4.59,4.400,,,,
0,2,4,3.00515570,1.940,,,4987.00,0.77,0.83,0.120,[Fe/H],,4.59,,3.5530,,,
0,2,4,3.00515592,,,,4837.00,0.73,0.79,0.110,[M/H],-0.579,4.60,,2.8315,,,
0,2,4,3.00515691,,,,4837.00,0.73,0.79,0.110,[M/H],-0.579,4.60,,2.8315,,,
0,2,4,3.00515254,,,,4837.00,0.73,0.79,0.110,[M/H],-0.579,4.60,,2.8315,,,
0,2,4,3.00515570,1.940,,,4987.00,0.77,0.83,0.120,[Fe/H],,4.59,,3.5530,,,
0,2,4,3.00516000,1.880,0.168,,4974.00,0.79,0.83,0.230,[Fe/H],-0.509,4.54,,2.3300,,,
0,2,4,3.00515691,2.200,,,4920.00,0.72,0.82,0.070,[Fe/H],,4.62,,0.5886,,,
0,2,4,7.83442788,3.370,,,4987.00,0.77,0.83,0.120,[Fe/H],,4.59,,3.3769,,,
0,2,4,7.83442788,3.370,,,4987.00,0.77,0.83,0.120,[Fe/H],,4.59,,3.3769,,,
1,2,4,7.83443500,4.421,0.394,26.40000,,0.82,0.87,,,,,0.212,,,10.40,
0,2,4,7.83442788,3.270,0.292,,4906.00,0.75,0.81,0.050,[Fe/H],,4.60,2.690,,,,
0,2,4,7.83445080,3.760,,,4977.00,0.76,0.82,,,,4.59,4.400,,,,
0,2,4,7.83443368,3.470,,,4920.00,0.72,0.82,0.070,[Fe/H],,4.62,,1.2144,,,
0,2,4,7.83443074,,,,4837.00,0.73,0.79,0.110,[M/H],-0.579,4.60,,2.8315,,,
0,2,4,7.83443068,,,,4837.00,0.73,0.79,0.110,[M/H],-0.579,4.60,,2.8315,,,
0,2,4,7.83443368,,,,4837.00,0.73,0.79,0.110,[M/H],-0.579,4.60,,2.8315,,,
0,2,4,7.83442788,3.370,,,4987.00,0.77,0.83,0.120,[Fe/H],,4.59,,3.3769,,,
0,2,4,58.01920070,3.510,,,4987.00,0.77,0.83,0.120,[Fe/H],,4.59,,0.2944,,,
0,2,4,58.01920070,3.510,,,4987.00,0.77,0.83,0.120,[Fe/H],,4.59,,0.2944,,,
0,2,4,58.01985830,,,,4837.00,0.73,0.79,0.110,[M/H],-0.579,4.60,,2.8315,,,
0,2,4,58.02065498,,,,4837.00,0.73,0.79,0.110,[M/H],-0.579,4.60,,2.8315,,,
0,2,4,58.01920070,3.510,,,4987.00,0.77,0.83,0.120,[Fe/H],,4.59,,0.2944,,,
0,2,4,58.01985830,3.460,,,4920.00,0.72,0.82,0.070,[Fe/H],,4.62,,0.2555,,,
1,2,4,58.02035000,3.319,0.296,15.20000,,0.82,0.87,,,,,0.212,,,10.40,
1,2,4,31.50972800,,,10.80000,,0.82,0.87,,,,,0.212,,,10.40,
0,1,1,1.72086132,12.530,,,6195.00,1.12,1.18,0.120,[Fe/H],,4.41,,0.9730,,,
0,1,1,1.72086129,,,,5832.83,1.33,1.05,0.371,[M/H],0.269,4.21,,0.6235,,,
0,1,1,1.72086128,,,,5832.83,1.33,1.05,0.371,[M/H],0.269,4.21,,0.6235,,,
0,1,1,,14.630,1.305,,5750.00,1.34,,,,,,,,,,
0,1,1,1.72086132,12.530,,,6195.00,1.12,1.18,0.120,[Fe/H],,4.41,,0.9730,,,
1,1,1,1.72086040,15.031,1.341,299.07803,5750.00,1.29,1.17,0.270,[Fe/H],,4.30,,,,,
0,1,1,1.72086120,14.852,1.325,294.62841,5750.00,1.29,1.17,0.270,,,,5.100,,5.0000,,
0,1,1,1.72086132,13.500,1.204,,5858.00,1.21,1.08,0.180,[Fe/H],,4.30,5.370,,,,
0,1,1,1.72086129,13.250,,,5742.00,1.22,1.07,0.260,[Fe/H],,4.30,,1.0299,,,
0,1,1,1.72086123,14.852,1.325,298.43000,5750.00,1.29,1.17,0.270,[Fe/H],,4.30,5.100,0.7710,5.0000,,-54.58
0,1,1,1.72086037,11.200,,,6119.00,1.03,1.06,,,,4.44,2.000,,,,
0,1,1,1.72086132,12.530,,,6195.00,1.12,1.18,0.120,[Fe/H],,4.41,,0.9730,,,
0,1,1,1.72086138,,,,5832.83,1.33,1.05,0.371,[M/H],0.269,4.21,,0.6235,,,
1,2,1,66.26200000,4.347,0.388,67.00000,4700.00,0.78,0.82,-0.200,[Fe/H],,4.57,,1.7550,5.0000,,-27.78
0,1,2,4.69964000,1.690,,,5536.00,0.93,0.95,,,,4.48,5.500,,,,
0,1,2,4.69965282,,,,5423.00,0.93,0.94,,,-0.169,4.47,,1.6420,,,
1,1,2,4.70000000,1.710,0.153,3.50000,,0.95,0.89,,,,,,,,,
0,1,2,4.69965282,1.740,,,5497.00,0.94,0.88,0.020,[Fe/H],,4.44,,2.4452,,,
0,1,2,4.69965324,2.190,,,5523.00,0.95,0.89,0.020,[Fe/H],,4.44,,1.0751,,,
0,1,2,,1.629,0.145,,5567.00,0.88,,,,,,,,,,
0,1,2,4.69967627,,,,5423.00,0.93,0.94,,,-0.169,4.47,,1.6420,,,
0,1,2,4.69965324,2.160,0.193,,5580.00,0.94,0.95,0.050,[Fe/H],,4.47,5.500,,,,
0,1,2,4.69965324,2.190,,,5523.00,0.95,0.89,0.020,[Fe/H],,4.44,,1.0751,,,
0,1,2,4.69965324,2.190,,,5523.00,0.95,0.89,0.020,[Fe/H],,4.44,,1.0751,,,
0,1,2,7.17073208,3.000,,,5523.00,0.95,0.89,0.020,[Fe/H],,4.44,,1.2980,,,
0,1,2,7.17073208,3.000,,,5523.00,0.95,0.89,0.020,[Fe/H],,4.44,,1.2980,,,
0,1,2,7.17073208,3.000,,,5523.00,0.95,0.89,0.020,[Fe/H],,4.44,,1.2980,,,
1,1,2,7.17100000,3.010,0.269,29.90000,,0.95,0.89,,,,,,,,,
0,1,2,7.17071038,,,,5423.00,0.93,0.94,,,-0.169,4.47,,1.6420,,,
0,1,2,7.17071038,2.730,,,5497.00,0.94,0.88,0.020,[Fe/H],,4.44,,2.4943,,,
0,1,2,7.17073273,,,,5423.00,0.93,0.94,,,-0.169,4.47,,1.6420,,,
0,1,2,,2.557,0.228,,5567.00,0.88,,,,,,,,,,
0,1,2,7.17073200,2.970,,,5536.00,0.93,0.95,,,,4.48,5.500,,,,
0,1,2,7.17073208,2.980,0.266,,5580.00,0.94,0.95,0.050,[Fe/H],,4.47,5.500,,,,
0,1,2,4.17634276,,,,4320.24,0.71,0.68,-0.439,[M/H],-0.805,4.57,,2.7185,,,
0,1,2,4.17634525,1.610,,,4523.00,0.64,0.67,-0.180,[Fe/H],,4.65,,2.4079,,,
1,1,2,4.17600000,1.210,0.108,119.90000,,0.64,0.67,,,,,,,,,
0,1,2,4.17634276,1.230,,,4362.00,0.55,0.59,-0.500,[Fe/H],,4.72,,2.8617,,,
0,1,2,4.17636600,1.150,,,4350.00,0.61,0.64,,,,4.68,,,,,
0,1,2,,1.383,0.123,,4375.00,0.62,,,,,,,,,,
0,1,2,4.17634525,1.610,,,4523.00,0.64,0.67,-0.180,[Fe/H],,4.65,,2.4079,,,
0,1,2,4.17634525,1.610,,,4523.00,0.64,0.67,-0.180,[Fe/H],,4.65,,2.4079,,,
0,1,2,4.17634525,1.750,0.156,,4586.00,0.70,0.73,0.010,[Fe/H],,4.62,4.900,,,,
1,1,2,8.70800000,,,,,0.64,0.67,,,,,,,,,
0,1,2,8.70798309,2.010,,,4362.00,0.55,0.59,-0.500,[Fe/H],,4.72,,5.2195,,,
0,1,2,8.70778000,1.900,,,4350.00,0.61,0.64,,,,4.68,,,,,
0,1,2,8.70797904,2.620,,,4523.00,0.64,0.67,-0.180,[Fe/H],,4.65,,4.8842,,,
0,1,2,8.70792312,,,,4320.24,0.71,0.68,-0.439,[M/H],-0.805,4.57,,2.7185,,,
0,1,2,8.70797904,2.620,,,4523.00,0.64,0.67,-0.180,[Fe/H],,4.65,,4.8842,,,
0,1,2,,2.254,0.201,,4375.00,0.62,,,,,,,,,,
0,1,2,8.70797904,2.620,,,4523.00,0.64,0.67,-0.180,[Fe/H],,4.65,,4.8842,,,
